product_id,marketplace_id,product_title,product_price,list_price,manufacturer,upc,model_name,product_dimensions,product_weight,customer_ratings,average_rating,listing_url,image_url,seller_info_url
B0B6GM36P3,-,Green Eyeshadow Stick 2 in 1 Eye Makeup Cream Smooth Shimmer Eyeshadow Pencil Eyeliner Eyeliner Hypoallergenic Waterproof Long Lasting Eye Shadow Pen Highlighter Stick Multi-Dimensional Eyes Look,-,-,Metiplou,-,-,5.2 x 8.4 x 0.65 inches, 0.58 Ounces,652 ratings,3.8 out of 5 stars,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2NDA2OTA4NjY3MTc3NjcxOjE2OTkwNDc4OTM6c3BfbXRmOjIwMDEwNzk1ODM0MzQ5ODo6MDo6&url=%2FEyeshadow-Hypoallergenic-Waterproof-Highlighter-Multi-Dimensional%2Fdp%2FB0B6GM36P3%2Fref%3Dsr_1_33_sspa%3Fkeywords%3D9%2Bcolor%2Beyeshadow%2Bpalette%26qid%3D1699047893%26sr%3D8-33-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,https://m.media-amazon.com/images/I/71zDvSEbFWL._AC_UL320_.jpg,-
B07LBTJSND,2,"YMH BEAUTE Highly Pigmented Eyeshadow Palette, 9 Colors Eye Shadow Palettes Matte Shimmer Eyeshadow Makeup Palette Long Lasting Waterproof Cosmetics, Cruelty-free (Sweetheart) ",$7.99,$7.99,YMH BEAUTE,ymhb01,-,0.59 x 4.1 x 4.1 inches, 4.8 Ounces,32 ratings,4.4 out of 5 stars,https://www.amazon.com/Highly-Pigmented-Bleandable-Cruelty-free-Sweetheart/dp/B07LBTJSND/ref=sr_1_34?keywords=9+color+eyeshadow+palette&qid=1699047893&sr=8-34,https://m.media-amazon.com/images/I/61GqrC42u9L._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1YXZ3NI5UJ3ZN&asin=B07LBTJSND&ref_=dp_merchant_link&isAmazonFulfilled=1
B0BKQ8QCYM,2,Kayswang 9 colors glitter eyeshadow palette makeup palette matte high pigment color cream texture natural eye shadow powder eye shadow palette in autumn and winter long lasting and waterproof (pink),$10.39,$10.39,Kayswang,-,-,5.79 x 3.58 x 1.1 inches, 1.48 Ounces,58 ratings,3.0 out of 5 stars,https://www.amazon.com/Kayswang-glitter-eyeshadow-palette-waterproof/dp/B0BKQ8QCYM/ref=sr_1_35?keywords=9+color+eyeshadow+palette&qid=1699047893&sr=8-35,https://m.media-amazon.com/images/I/616bfw+aeyL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A2TNMR5KL78QAQ&asin=B0BKQ8QCYM&ref_=dp_merchant_link&isAmazonFulfilled=1
B0C26T1FG9,2,evpct 9 Colors Rose Pink Glitter Shimmer Eye Shadow Makeup Palette Highly Pigmented Waterproof Purple Gold Pink Brown Orange Mauve Daily Matte Glitter Shimmer Pearl Daily Party Sparkling for Girl,$8.99,$8.99,evpct,-,-,Item Dimensions LxWxH,-,260 ratings,4.2 out of 5 stars,https://www.amazon.com/evpct-Glitter-Pigmented-Waterproof-Sparkling/dp/B0C26T1FG9/ref=sr_1_36?keywords=9+color+eyeshadow+palette&qid=1699047893&sr=8-36,https://m.media-amazon.com/images/I/71hP2rz15PL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AB36J80PL9J9I&asin=B0C26T1FG9&ref_=dp_merchant_link&isAmazonFulfilled=1
B0B9H13YQ3,2,"AMY'S DIARY Matte Nude Eyeshadow Palette Pink Makeup,9 Colors Matte Eyeshadow Long Lasting Eye Shadow Plattet for Girls",$6.98,$6.98,AMY'S DIARY,-,-,Item Dimensions LxWxH,-,368 ratings,4.0 out of 5 stars,https://www.amazon.com/AMYS-DIARY-Eyeshadow-Palette-Lasting/dp/B0B9H13YQ3/ref=sr_1_37?keywords=9+color+eyeshadow+palette&qid=1699047893&sr=8-37,https://m.media-amazon.com/images/I/31+JKDqAewL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=ADFM9IGZCBSKR&asin=B0B9H13YQ3&ref_=dp_merchant_link&isAmazonFulfilled=1
B0BNPSXKKC,1,"CARSLAN Nude Eyeshadow Palette, 9 Matte Neutral Shades for Effortless Everyday Looks, Longwear, Ultra-Blendable, Rich Colors for Travel, 03 Light Brown",$12.99,$12.99,CARSLAN,-,-,Item Dimensions LxWxH,-,6 ratings,4.1 out of 5 stars,https://www.amazon.com/CARSLAN-Neutral-Eyeshadow-Ultra-Pigmented-Blendable/dp/B0BNPSXKKC/ref=sr_1_38?keywords=9+color+eyeshadow+palette&qid=1699047893&sr=8-38,https://m.media-amazon.com/images/I/71orUCcQ3RL._AC_UL320_.jpg,-
B092PR3PSW,2,"OBLHER B Eyeshadow Palette 9 Color Pearl Cream Makeup Pallet Matte Velvet Texture, Natural Earth Tone Eye Shadow Suitable for Rock Style Smoky Makeup 0.29oz E9526-1",$7.99,$7.99,OBLHER B,-,-,5.08 x 4.45 x 0.98 inches, 0.29 Ounces,16 ratings,4.4 out of 5 stars,https://www.amazon.com/OBLHER-Eyeshadow-Palette-Texture-Suitable/dp/B092PR3PSW/ref=sr_1_39?keywords=9+color+eyeshadow+palette&qid=1699047893&sr=8-39,https://m.media-amazon.com/images/I/71AuDOfjqUL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A2VURCJ5DR3ORC&asin=B092PR3PSW&ref_=dp_merchant_link&isAmazonFulfilled=1
B0CFVLTPZX,-,"Erinde Matte & Shimmer Rainbow Eyeshadow Palette, 9 Colors Highly Pigmented Eye Shadow Makeup, Long-Lasting Waterproof, Ultra-Blendable Bright Colorful Eyeshadow Pallet with Brush, Travel Size",-,-,Erinde,-,-,4.69 x 4.45 x 0.55 inches, 2.4 Ounces,159 ratings,4.0 out of 5 stars,https://www.amazon.com/Erinde-Eyeshadow-Long-Lasting-Waterproof-Ultra-Blendable/dp/B0CFVLTPZX/ref=sr_1_40?keywords=9+color+eyeshadow+palette&qid=1699047893&sr=8-40,https://m.media-amazon.com/images/I/71mv1JlugpL._AC_UL320_.jpg,-
B09J25Z35D,2,"Black Smokey Gray Silver Glitter Shimmer Eye Makeup Palette, 9 Colors Cool Toned Matte, Make Up Black Radiance Eyeshadow Palette, Profesional Sombras De Ojos (A).",$6.98,$6.98,AMY'S DIARY,-,-,Item Dimensions LxWxH,-,"1,959 ratings",3.8 out of 5 stars,https://www.amazon.com/Glitter-Shimmer-Eyeshadow-Palette-Plattet/dp/B09J25Z35D/ref=sr_1_41?keywords=9+color+eyeshadow+palette&qid=1699047893&sr=8-41,https://m.media-amazon.com/images/I/71oPe-wdrIL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=ADFM9IGZCBSKR&asin=B09J25Z35D&ref_=dp_merchant_link&isAmazonFulfilled=1
B0B3RM6HK4,-,"Black Smoky Eye shadow Palette, DE’LANCI PANDA 9 Colors True Black Dark Grey Smokey Eyeshadow Palette Goth Makeup Pallet, 9 Soft Matte Shimmer High Pigmented Basic Black White Gray Shade for Halloween",-,-,ecofavor,-,-,6.26 x 6.06 x 0.75 inches, 4.23 Ounces,868 ratings,4.7 out of 5 stars,https://www.amazon.com/Palette-DELANCI-Eyeshadow-Pigmented-Halloween/dp/B0B3RM6HK4/ref=sr_1_42?keywords=9+color+eyeshadow+palette&qid=1699047893&sr=8-42,https://m.media-amazon.com/images/I/71hYRDyjXdL._AC_UL320_.jpg,-
B0B45V3F71,2,"La Catrina Matte Eyeshadow Palette, 9 Color Nude Eyeshadow Palette Matte, Black Natural Metallic Eyeshadow Makeup Powder, High Pigmented Gold Dark vegan eyeshadow Makeup - Leopard",$7.99,$7.99,La Catrina,-,-,Item Dimensions LxWxH,-,36 ratings,4.2 out of 5 stars,https://www.amazon.com/Catrina-Eyeshadow-Pigmented-eyeshadow-Christmas/dp/B0B45V3F71/ref=sr_1_43?keywords=9+color+eyeshadow+palette&qid=1699047893&sr=8-43,https://m.media-amazon.com/images/I/81OX+mf0jRL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A25JQOCUCHQKKL&asin=B0B45V3F71&ref_=dp_merchant_link&isAmazonFulfilled=1
B00UBW7KP0,-,Mac Eye Shadow X 9: AMBER TIMES NINE,-,-,No,773602368310,-,Item Dimensions LxWxH,-,804 ratings,4.4 out of 5 stars,https://www.amazon.com/Mac-Eye-Shadow-AMBER-TIMES/dp/B00UBW7KP0/ref=sr_1_44?keywords=9+color+eyeshadow+palette&qid=1699047893&sr=8-44,https://m.media-amazon.com/images/I/71BAhHjbnnL._AC_UL320_.jpg,-
B09CGLBM3C,2,"SURORAIN 9 Colors Matte Eyeshadow Palette, Highly Pigmented Long Lasting Matte Nude Shimmer Eyeshadow Pallet,Beige Earth Neutral Smoky Waterproof Cosmetic Eye Shadows",$7.99,$7.99,SURORAIN,-,-,2.8 x 2.72 x 0.47 inches, 1.06 Ounces,327 ratings,3.8 out of 5 stars,https://www.amazon.com/Eyeshadow-Palette-Pigmented-Waterproof-Cosmetic/dp/B09CGLBM3C/ref=sr_1_45?keywords=9+color+eyeshadow+palette&qid=1699047893&sr=8-45,https://m.media-amazon.com/images/I/61jGCJjHu8L._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A35153YM9UN14D&asin=B09CGLBM3C&ref_=dp_merchant_link&isAmazonFulfilled=1
B0CHS39KDQ,2,"Orybot 9 Colors Eyeshadow Palette Makeup - Matte Shimmer Glitter Eye Shadow,Ultra-Blendable,Flawless & Natural Long-Lasting,Neutral Eyeshadow Palette.(#01Peach Color)",$5.99,$5.99,Orybot,-,-,2 x 0.6 x 0.2 inches, 2.65 Ounces,4 ratings,4.1 out of 5 stars,https://www.amazon.com/Orybot-Colors-Eyeshadow-Palette-Makeup/dp/B0CHS39KDQ/ref=sr_1_46?keywords=9+color+eyeshadow+palette&qid=1699047893&sr=8-46,https://m.media-amazon.com/images/I/71UxFYjeOVL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A9XO35RUYX1BK&asin=B0CHS39KDQ&ref_=dp_merchant_link&isAmazonFulfilled=1
B07GNWFKN3,2,Obsessed 9 Color Eyeshadow Palette (Obsessed 1),$8.19,$8.19,Ccolor,-,-,3.11 x 2.95 x 0.55 inches, 1.6 Ounces,4 ratings,4.3 out of 5 stars,https://www.amazon.com/Obsessed-Color-Eyeshadow-Palette/dp/B07GNWFKN3/ref=sr_1_47?keywords=9+color+eyeshadow+palette&qid=1699047893&sr=8-47,https://m.media-amazon.com/images/I/81nfQdfKQZL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A2QHDVGJW4T08B&asin=B07GNWFKN3&ref_=dp_merchant_link&isAmazonFulfilled=1
B0CK2Q8GVK,2,Adurello 5 Pack 9-Colors Eyeshadow Makeup Palette Waterproof Highly Pigmented Eyeshadow Palette Natural Matte Glitter Eyeshadow Powder,$12.99,$12.99,Adurello,-,-,8.11 x 6.89 x 2.64 inches, 5.64 Ounces,-,-,https://www.amazon.com/Adurello-9-Colors-Eyeshadow-Waterproof-Pigmented/dp/B0CK2Q8GVK/ref=sr_1_48?keywords=9+color+eyeshadow+palette&qid=1699047893&sr=8-48,https://m.media-amazon.com/images/I/61OOqOYSzwL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3NQQEIYMIZVPV&asin=B0CK2Q8GVK&ref_=dp_merchant_link&isAmazonFulfilled=1
B09R9NJTYJ,2,"FOCALLURE 9-shade Painter Eyeshadow Palette,Glitter & Matte Eye Shadows Pigment,Smudge-proof and Long Lasting Finish with Velvet Formula,Professional Eye Shadow Makeup,Color 03",$4.99,$4.99,FOCALLURE,-,-,5 x 2 x 0.39 inches, 0.31 Ounces,8 ratings,3.4 out of 5 stars,https://www.amazon.com/FOCALLURE-9-shade-Eyeshadow-Smudge-proof-Professional/dp/B09R9NJTYJ/ref=sr_1_49?keywords=9+color+eyeshadow+palette&qid=1699047893&sr=8-49,https://m.media-amazon.com/images/I/61LaEdoEGML._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1I1KYYOKCNJ1V&asin=B09R9NJTYJ&ref_=dp_merchant_link&isAmazonFulfilled=1
B0BVZTWKSR,2,Brown Eyeshadow Palette Bronze Dark Brown Neutral Nude Matte Waterproof Long Lasting Eye Shadow Palette 9 Color Glitter Highly Pigmented Hypoallergenic Eye Shadow Palette (Light Brown #),$6.98,$6.98,Daeuwiutr,-,-,Item Dimensions LxWxH,-,143 ratings,3.5 out of 5 stars,https://www.amazon.com/Eyeshadow-Palette-Waterproof-Pigmented-Hypoallergenic/dp/B0BVZTWKSR/ref=sr_1_50?keywords=9+color+eyeshadow+palette&qid=1699047893&sr=8-50,https://m.media-amazon.com/images/I/71KKlZ6OSVL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1UKCOQJ8PD65R&asin=B0BVZTWKSR&ref_=dp_merchant_link&isAmazonFulfilled=1
B09RXS27MW,2,"MAC Eye Shadow X9 Palette, Dusky Rose Times Nine, 0.20 oz",$49.99,$49.99,MAC Cosmetics,132444,-,Item Dimensions LxWxH,-,3 ratings,5.0 out of 5 stars,https://www.amazon.com/Eye-Shadow-Dusky-Rose-Times/dp/B09RXS27MW/ref=sr_1_51?keywords=9+color+eyeshadow+palette&qid=1699047893&sr=8-51,https://m.media-amazon.com/images/I/51EkWr4LT0L._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AO6WIIAUPX8ZK&asin=B09RXS27MW&ref_=dp_merchant_link&isAmazonFulfilled=1
-,2,"FOCALLURE 9 Colors Eyeshadow Palette, Highly Pigmented Eye Makeup Palette, Matte Shimmer Metallic Eye Shadow, Long Lasting Waterproof Makeup Pallet Cosmetics Gift, 2 XSWL",$5.99,$5.99,FOCALLURE,-,-,3.31 x 3.15 x 0.59 inches, 2.75 Ounces,2 ratings,5.0 out of 5 stars,https://www.amazon.com/FOCALLURE-Eyeshadow-Pigmented-Waterproof-Cosmetics/dp/B09TKVSLPY/ref=sr_1_52?keywords=9+color+eyeshadow+palette&qid=1699047893&sr=8-52,https://m.media-amazon.com/images/I/61ZNF4y+9yL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1I1KYYOKCNJ1V&asin=B09TKVSLPY&ref_=dp_merchant_link&isAmazonFulfilled=1
B09V3BQ1FV,2,URBAN DECAY x Marvel Studios She-Hulk Mini Eyeshadow Palette - 6 Limited-Edition Matte & Moondust FX Shimmer Shades - Ultra-Blendable & Richly Pigmented - Vegan,$30.00,$30.00,URBAN DECAY,-,-,8.82 x 6.46 x 1.06 inches, 7.83 Ounces,29 ratings,4.6 out of 5 stars,https://www.amazon.com/Studios-She-Hulk-Eyeshadow-Palette-Limited/dp/B09V3BQ1FV/ref=sr_1_53?keywords=9+color+eyeshadow+palette&qid=1699047893&sr=8-53,https://m.media-amazon.com/images/I/81EcW7OmNfL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3QTKV2O8RZAP5&asin=B09V3BQ1FV&ref_=dp_merchant_link&isAmazonFulfilled=1
B0C4GHCJFG,2,"Boobeen Nude Eyeshadow Palette - Matte and Shimmer Makeup, Highly Pigmented Creamy Eye Shadow Powder, Create a Neutral Eye Look, Long Wearing",$7.99,$7.99,Boobeen,-,-,2.91 x 2.91 x 0.55 inches, 1.41 Ounces,9 ratings,3.9 out of 5 stars,https://www.amazon.com/Boobeen-Nude-Eyeshadow-Palette-Pigmented/dp/B0C4GHCJFG/ref=sr_1_54?keywords=9+color+eyeshadow+palette&qid=1699047893&sr=8-54,https://m.media-amazon.com/images/I/71ra6VuuWfL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A2QNCOADMYLXWX&asin=B0C4GHCJFG&ref_=dp_merchant_link&isAmazonFulfilled=1
B0BKTNK791,-,Dose of Colors ...Nine Years Later Eyeshadow Palette,-,-,Dose of Colors,-,-,Item Dimensions LxWxH,-,1 rating,1.0 out of 5 stars,https://www.amazon.com/Dose-Colors-Years-Eyeshadow-Palette/dp/B0BKTNK791/ref=sr_1_55?keywords=9+color+eyeshadow+palette&qid=1699047893&sr=8-55,https://m.media-amazon.com/images/I/71Zt6ZJeOYL._AC_UL320_.jpg,-
B092DBYZ73,2,VENUS MARBLE 9 Colors Eye Shadow Matte Eyeshadow Palette Glitter Make Up Palletes Eye Makeup Beauty Glazed Eyeshadow Palette Makeup Shimmer Eye Shadow Powder(Aestheticism),$36.90,$36.90,VENUS MARBLE,-,-,3.7 x 3.66 x 0.59 inches, 4.59 Ounces,6 ratings,4.5 out of 5 stars,https://www.amazon.com/Eyeshadow-Palette-Glitter-Palletes-Aestheticism/dp/B092DBYZ73/ref=sr_1_56?keywords=9+color+eyeshadow+palette&qid=1699047893&sr=8-56,https://m.media-amazon.com/images/I/719OtK9PB7L._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3BPNF662H51PX&asin=B092DBYZ73&ref_=dp_merchant_link&isAmazonFulfilled=1
B0CDC1KG3W,-,"HOOMUSS Black Smoky Eye Shadow Palette 8Color, Dark Grey Smokey Eyeshadow for Goth Makeup, Black Silver White Gray Shade for Halloween, Pigmented & Long Lasting (Black)",-,-,HOOMUSS,shimmer eye shadow,-,6.06 x 2.8 x 0.47 inches, 2.89 Ounces,70 ratings,4.6 out of 5 stars,https://www.amazon.com/HOOMUSS-Palette-Eyeshadow-Halloween-Pigmented/dp/B0CDC1KG3W/ref=sr_1_57?keywords=9+color+eyeshadow+palette&qid=1699047893&sr=8-57,https://m.media-amazon.com/images/I/81zNMiZh1yL._AC_UL320_.jpg,-
B09WYW8ZVL,2,"MEICOLY Black Smokey Eye shadow Palette, Eye Black 9 Colors Gray Silver White Matte Glitter Eyeshadow Palette,Pressed Shimmer Pigmented Halloween Goth Pallet Nake Eye Shadow sombras de ojos",$6.58,$6.58,MEICOLY,-,-,4.88 x 4.57 x 0.79 inches, 1.45 Ounces,"1,339 ratings",3.6 out of 5 stars,https://www.amazon.com/MEICOLY-Palette-Eyeshadow-Pigmented-Halloween/dp/B09WYW8ZVL/ref=sr_1_58?keywords=9+color+eyeshadow+palette&qid=1699047893&sr=8-58,https://m.media-amazon.com/images/I/81Xoz3KjPyL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A370NCF2AZ5R5J&asin=B09WYW8ZVL&ref_=dp_merchant_link&isAmazonFulfilled=1
B0BW5X2LVJ,2,"Erinde 9 Colors Eyeshadow Makeup Palette, Matte Shimmer Eye Shadow Palette, High Pigmented, Naturing-Looking, Blendable Long Lasting Eye Shadow Palette, Travel Size Makeup Pallet with Brush",$6.88,$6.88,Erinde,-,-,3.5 x 2.8 x 0.9 inches, 1.59 Ounces,34 ratings,3.9 out of 5 stars,https://www.amazon.com/Erinde-Eyeshadow-Pigmented-Naturing-Looking-Blendable/dp/B0BW5X2LVJ/ref=sr_1_59?keywords=9+color+eyeshadow+palette&qid=1699047893&sr=8-59,https://m.media-amazon.com/images/I/81MSrZ+I67L._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A36LYO8UMBYZGT&asin=B0BW5X2LVJ&ref_=dp_merchant_link&isAmazonFulfilled=1
B08MQ74CTH,2,Eyret Blue Eyeshadow Palette Matte Glitter Eyeshadow 9 Colors Shimmer Highly Pigmented Eye Shadow Makeup Palettes for Women and Girls(Z-Blue),$9.66,$9.66,Eyret,-,-,3.07 x 2.95 x 0.39 inches, 1.8 Ounces,128 ratings,3.9 out of 5 stars,https://www.amazon.com/Eyret-Eyeshadows-Pigmented-Waterproof-Long-lasting/dp/B08MQ74CTH/ref=sr_1_60?keywords=9+color+eyeshadow+palette&qid=1699047893&sr=8-60,https://m.media-amazon.com/images/I/61yBM5B2SfL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1SFK1LC1M4LL3&asin=B08MQ74CTH&ref_=dp_merchant_link&isAmazonFulfilled=1
B0BVJDKPCJ,-,Blue Grey Black Matte Eyeshadow Stick Makeup Cream Smooth Eyeshadow Pencil Hypoallergenic Waterproof Long Lasting Eyeshadow Black Create High-Impact Multi-Dimensional Eyes Look (Blue Grey Matte 22),-,-,Metiplou,-,-,4.4 x 0.57 x 0.57 inches, 0.32 Ounces,79 ratings,3.8 out of 5 stars,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToyMjI5NTgwNzIyNTgzNjcxOjE2OTkwNDc5MDg6c3BfYXRmX25leHQ6MjAwMTMyMzM3ODE5Nzk4OjowOjo&url=%2FEyeshadow-Hypoallergenic-Waterproof-High-Impact-Multi-Dimensional%2Fdp%2FB0BVJDKPCJ%2Fref%3Dsr_1_49_sspa%3Fkeywords%3D9%2Bcolor%2Beyeshadow%2Bpalette%26qid%3D1699047908%26sr%3D8-49-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,https://m.media-amazon.com/images/I/71fAjQVhPSL._AC_UL320_.jpg,-
B0B6QN2SHM,-,"MAY FOLTREN Peach Rose Gold Champagne Orange Eyeshadow Palette, 9 Color Glitter Matte Shimmer Blendable Eye Shadow Palettes, Waterproof Highly-Pigmented Long-Lasting Korean Makeup(02# Peach)",-,-,MAY FOLTREN,-,-,2.91 x 2.87 x 0.55 inches, 1.13 Ounces,136 ratings,4.2 out of 5 stars,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToyMjI5NTgwNzIyNTgzNjcxOjE2OTkwNDc5MDg6c3BfYXRmX25leHQ6MjAwMDczNzY3OTU4Nzk4OjowOjo&url=%2FEyeshadow-Waterproof-Hypoallergenic-Highly-Pigmented-Long-Lasting%2Fdp%2FB0B6QN2SHM%2Fref%3Dsr_1_50_sspa%3Fkeywords%3D9%2Bcolor%2Beyeshadow%2Bpalette%26qid%3D1699047908%26sr%3D8-50-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,https://m.media-amazon.com/images/I/610mnMsYF5L._AC_UL320_.jpg,-
B0B7VW3931,-,"DECENTNESS 12 Colors Eyeshadow Palette Makeup Shades Nude Matte Shimmer Glitter Pigment, Pro Long Lasting&Waterproof Highlighting Makeup Palette,Ideal Gift(Natural Credential)",-,-,ZUOFUN,-,-,3.03 x 5.12 x 0.71 inches, 4.16 Ounces,7 ratings,5.0 out of 5 stars,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToyMjI5NTgwNzIyNTgzNjcxOjE2OTkwNDc5MDg6c3BfYXRmX25leHQ6MjAwMTAyNDc4ODczMDk4OjowOjo&url=%2FDECENTNESS-Eyeshadow-Waterproof-Highlighting-Credential%2Fdp%2FB0B7VW3931%2Fref%3Dsr_1_51_sspa%3Fkeywords%3D9%2Bcolor%2Beyeshadow%2Bpalette%26qid%3D1699047908%26sr%3D8-51-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,https://m.media-amazon.com/images/I/61QMcKkiEBL._AC_UL320_.jpg,-
B07K2FNMV5,-,Belé MakeUp Italia b.One Eyeshadow (#23 Coral - Matte) (Made in Italy),-,-,Belé Cosmetics - Italy,ME09B1000,-,2 x 2 x 0.4 inches, 2.4 Ounces,488 ratings,4.2 out of 5 stars,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToyMjI5NTgwNzIyNTgzNjcxOjE2OTkwNDc5MDg6c3BfYXRmX25leHQ6MjAwMDc4ODc2OTc1NjgxOjowOjo&url=%2FBel%25C3%25A9-Italia-b-One-Eyeshadow-Coral%2Fdp%2FB07K2FNMV5%2Fref%3Dsr_1_52_sspa%3Fkeywords%3D9%2Bcolor%2Beyeshadow%2Bpalette%26qid%3D1699047908%26sr%3D8-52-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,https://m.media-amazon.com/images/I/81e7Ex-kYrL._AC_UL320_.jpg,-
B07YC98BF8,-,UCANBE Spotlight Eyeshadow Palette Professional 40 Color Eye Shadow Matte Shimmer Makeup Pallet Highly Pigmented Colorful Powder Long Lasting Waterproof Eye Shadow,-,-,UCANBE,STUB051_FBA,-,Item Dimensions LxWxH,-,"11,476 ratings",4.6 out of 5 stars,https://www.amazon.com/UCANBE-Spotlight-Eyeshadow-Professional-Waterproof/dp/B07YC98BF8/ref=sr_1_53?keywords=9+color+eyeshadow+palette&qid=1699047908&sr=8-53,https://m.media-amazon.com/images/I/71M1vJWmUSL._AC_UL320_.jpg,-
B09XTNBZHV,2,"Beauty Bakerie Sour Ya Doin Eyeshadow Palette, Rich and Bold Shades of Matte and Shimmer Eye Makeup, 9 Colors",$30.00,$38.00,Beauty Bakerie,-,-,7.2 x 6.02 x 1.73 inches, 6.49 Ounces,108 ratings,4.4 out of 5 stars,https://www.amazon.com/Beauty-Bakerie-Eyeshadow-Palette-Shimmer/dp/B09XTNBZHV/ref=sr_1_54?keywords=9+color+eyeshadow+palette&qid=1699047908&sr=8-54,https://m.media-amazon.com/images/I/81AfsQ7GbjL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A62WKGZRQMYHU&asin=B09XTNBZHV&ref_=dp_merchant_link&isAmazonFulfilled=1
B0B119YMT4,2,"HOLIKA HOLIKA My Fave Mood Eye Palette 01 Daisy | Matte, Shimmer Eyeshadow palettes brown shades | Highly Pigmented Eye shadow 9 Colors K Beauty Eye Makeup",$23.72,$23.72,"ENPRANI CO., Ltd",-,-,3.31 x 3.19 x 0.75 inches, 3.21 Ounces,48 ratings,4.3 out of 5 stars,https://www.amazon.com/HOLIKAHOLIKA-Palette-Eyeshadow-palettes-Pigmented/dp/B0B119YMT4/ref=sr_1_55?keywords=9+color+eyeshadow+palette&qid=1699047908&sr=8-55,https://m.media-amazon.com/images/I/41wCV7zXaYL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1O8B1TTOVJF42&asin=B0B119YMT4&ref_=dp_merchant_link&isAmazonFulfilled=1
